ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,14:15,14:30,.568,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,14:30,14:45,.772,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,14:45,15:00,.547,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,15:00,15:15,.961,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,15:15,15:30,.968,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,15:30,15:45,.935,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,15:45,16:00,.955,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,16:00,16:15,.556,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,16:15,16:30,.675,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,16:30,16:45,.687,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,16:45,17:00,.58,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,17:00,17:15,.484,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,17:15,17:30,.242,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,17:30,17:45,.706,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,17:45,18:00,.253,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,18:00,18:15,.615,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,18:15,18:30,.575,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,18:30,18:45,.391,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,18:45,19:00,.608,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,19:00,19:15,.438,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,19:15,19:30,.338,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,19:30,19:45,.399,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,19:45,20:00,.349,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,20:00,20:15,.248,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,20:15,20:30,.412,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,20:30,20:45,.246,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,20:45,21:00,.443,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,21:00,21:15,.334,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,21:15,21:30,.336,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,21:30,21:45,.333,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,21:45,22:00,.066,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,22:00,22:15,.33,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,22:15,22:30,.327,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,22:30,22:45,.052,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,22:45,23:00,.344,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,23:00,23:15,.333,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,23:15,23:30,.183,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,23:30,23:45,.336,A,Consumption
'1008901023808934750100,08/12/2021,08/12/2021 08:50:18,23:45,00:00,.329,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,00:00,00:15,.064,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,00:15,00:30,.324,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,00:30,00:45,.055,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,00:45,01:00,.054,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,01:00,01:15,.298,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,01:15,01:30,.045,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,01:30,01:45,.044,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,01:45,02:00,.036,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,02:00,02:15,.039,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,02:15,02:30,.045,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,02:30,02:45,.032,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,02:45,03:00,.043,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,03:00,03:15,.036,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,03:15,03:30,.038,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,03:30,03:45,.044,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,03:45,04:00,.032,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,04:00,04:15,.043,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,04:15,04:30,.475,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,04:30,04:45,.036,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,04:45,05:00,.042,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,05:00,05:15,.031,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,05:15,05:30,.046,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,05:30,05:45,.033,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,05:45,06:00,.04,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,06:00,06:15,.385,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,06:15,06:30,.225,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,06:30,06:45,.115,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,06:45,07:00,.031,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,07:00,07:15,.045,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,07:15,07:30,.033,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,07:30,07:45,.044,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,07:45,08:00,.04,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,08:00,08:15,.04,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,08:15,08:30,.064,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,08:30,08:45,.044,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,08:45,09:00,.058,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,09:00,09:15,.15,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,09:15,09:30,.122,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,09:30,09:45,.061,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,09:45,10:00,.058,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,10:00,10:15,.048,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,10:15,10:30,.058,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,10:30,10:45,.068,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,10:45,11:00,.627,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,11:00,11:15,.043,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,11:15,11:30,.055,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,11:30,11:45,.058,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,11:45,12:00,.043,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,12:00,12:15,.057,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,12:15,12:30,.543,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,12:30,12:45,.345,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,12:45,13:00,.668,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,13:00,13:15,.512,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,13:15,13:30,.061,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,13:30,13:45,.648,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,13:45,14:00,.51,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,14:00,14:15,.486,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,14:15,14:30,.052,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,14:30,14:45,.203,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,14:45,15:00,.68,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,15:00,15:15,.494,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,15:15,15:30,.306,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,15:30,15:45,.335,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,15:45,16:00,.876,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,16:00,16:15,.231,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,16:15,16:30,.626,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,16:30,16:45,.205,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,16:45,17:00,.351,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,17:00,17:15,.554,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,17:15,17:30,.077,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,17:30,17:45,.546,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,17:45,18:00,.118,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,18:00,18:15,.577,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,18:15,18:30,.425,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,18:30,18:45,.654,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,18:45,19:00,.27,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,19:00,19:15,.447,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,19:15,19:30,.568,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,19:30,19:45,.108,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,19:45,20:00,.695,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,20:00,20:15,.175,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,20:15,20:30,.553,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,20:30,20:45,.484,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,20:45,21:00,.626,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,21:00,21:15,.281,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,21:15,21:30,.439,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,21:30,21:45,.444,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,21:45,22:00,.056,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,22:00,22:15,.852,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,22:15,22:30,.268,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,22:30,22:45,.364,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,22:45,23:00,.163,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,23:00,23:15,.04,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,23:15,23:30,.234,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,23:30,23:45,.418,A,Consumption
'1008901023808934750100,08/13/2021,08/13/2021 12:40:01,23:45,00:00,.045,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,00:00,00:15,.041,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,00:15,00:30,.033,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,00:30,00:45,.046,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,00:45,01:00,.494,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,01:00,01:15,.051,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,01:15,01:30,.032,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,01:30,01:45,.042,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,01:45,02:00,.042,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,02:00,02:15,.032,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,02:15,02:30,.044,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,02:30,02:45,.031,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,02:45,03:00,.044,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,03:00,03:15,.032,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,03:15,03:30,.042,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,03:30,03:45,.043,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,03:45,04:00,.031,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,04:00,04:15,.045,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,04:15,04:30,.031,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,04:30,04:45,.044,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,04:45,05:00,.036,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,05:00,05:15,.658,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,05:15,05:30,.064,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,05:30,05:45,.029,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,05:45,06:00,.046,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,06:00,06:15,.031,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,06:15,06:30,.043,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,06:30,06:45,.308,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,06:45,07:00,.037,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,07:00,07:15,.044,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,07:15,07:30,.032,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,07:30,07:45,.046,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,07:45,08:00,.035,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,08:00,08:15,.04,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,08:15,08:30,.039,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,08:30,08:45,.035,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,08:45,09:00,.041,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,09:00,09:15,.14,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,09:15,09:30,.049,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,09:30,09:45,.048,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,09:45,10:00,.044,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,10:00,10:15,.047,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,10:15,10:30,.038,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,10:30,10:45,.063,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,10:45,11:00,.044,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,11:00,11:15,.053,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,11:15,11:30,.062,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,11:30,11:45,.454,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,11:45,12:00,.178,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,12:00,12:15,.267,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,12:15,12:30,.238,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,12:30,12:45,.188,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,12:45,13:00,.256,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,13:00,13:15,.539,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,13:15,13:30,.953,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,13:30,13:45,.961,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,13:45,14:00,.512,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,14:00,14:15,.824,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,14:15,14:30,.393,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,14:30,14:45,.877,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,14:45,15:00,.978,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,15:00,15:15,.278,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,15:15,15:30,.952,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,15:30,15:45,.697,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,15:45,16:00,.586,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,16:00,16:15,.955,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,16:15,16:30,.95,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,16:30,16:45,.956,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,16:45,17:00,.575,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,17:00,17:15,.932,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,17:15,17:30,.927,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,17:30,17:45,.913,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,17:45,18:00,.272,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,18:00,18:15,.79,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,18:15,18:30,.59,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,18:30,18:45,.439,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,18:45,19:00,.478,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,19:00,19:15,.708,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,19:15,19:30,.504,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,19:30,19:45,.33,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,19:45,20:00,.475,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,20:00,20:15,.62,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,20:15,20:30,.189,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,20:30,20:45,.38,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,20:45,21:00,.509,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,21:00,21:15,.068,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,21:15,21:30,.497,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,21:30,21:45,.427,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,21:45,22:00,.121,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,22:00,22:15,.378,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,22:15,22:30,.175,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,22:30,22:45,.485,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,22:45,23:00,.184,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,23:00,23:15,.341,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,23:15,23:30,.306,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,23:30,23:45,.3,A,Consumption
'1008901023808934750100,08/14/2021,08/14/2021 08:05:16,23:45,00:00,.294,A,Consumption
'1008901023808934750100,08/15/2021,08/15/2021 11:35:21,00:00,00:15,.046,A,Consumption
'1008901023808934750100,08/15/2021,08/15/2021 11:35:21,00:15,00:30,.283,A,Consumption
'1008901023808934750100,08/15/2021,08/15/2021 11:35:21,00:30,00:45,.045,A,Consumption
'1008901023808934750100,08/15/2021,08/15/2021 11:35:21,00:45,01:00,.286,A,Consumption
